,Name,Genre,Year,reviews,min_rating,avr_rating,max_rating
332,Village of the Damned ,Horror|Sci-Fi,1995,161.0,1.0,2.546583850931677,5.0
333,Tommy Boy ,Comedy,1995,410.0,1.0,3.502439024390244,5.0
334,Vanya on 42nd Street ,Drama,1994,114.0,1.0,3.8596491228070176,5.0
335,"Underneath, The ",Mystery|Thriller,1995,41.0,1.0,3.4878048780487805,5.0
336,"Walking Dead, The ",Drama|War,1995,19.0,1.0,2.6842105263157894,5.0
337,What's Eating Gilbert Grape ,Drama,1993,693.0,1.0,3.8412698412698414,5.0
338,Virtuosity ,Sci-Fi|Thriller,1995,221.0,1.0,2.8823529411764706,5.0
339,While You Were Sleeping ,Comedy|Romance,1995,673.0,1.0,3.49925705794948,5.0
340,"War, The ",Adventure|Drama,1994,84.0,1.0,3.2738095238095237,5.0
341,Double Happiness ,Drama,1994,31.0,2.0,3.838709677419355,5.0
342,Muriel's Wedding ,Comedy|Romance,1994,518.0,1.0,3.6776061776061777,5.0
343,"Baby-Sitters Club, The ",Children's,1995,42.0,1.0,2.4285714285714284,5.0
344,Ace Ventura: Pet Detective ,Comedy,1994,766.0,1.0,3.1488250652741514,5.0
345,"Adventures of Priscilla, Queen of the Desert, The ",Comedy|Drama,1994,469.0,1.0,3.8059701492537314,5.0
346,Backbeat ,Drama|Musical,1993,120.0,1.0,3.525,5.0
347,Bitter Moon ,Drama,1992,46.0,1.0,3.1739130434782608,5.0
348,Bullets Over Broadway ,Comedy,1994,455.0,1.0,3.698901098901099,5.0
349,Clear and Present Danger ,Action|Adventure|Thriller,1994,1059.0,1.0,3.7261567516525025,5.0
350,"Client, The ",Drama|Mystery|Thriller,1994,515.0,1.0,3.392233009708738,5.0
351,"Corrina, Corrina ",Comedy|Drama|Romance,1994,257.0,1.0,3.342412451361868,5.0
352,Crooklyn ,Comedy,1994,119.0,1.0,3.134453781512605,5.0
353,"Crow, The ",Action|Romance|Thriller,1994,734.0,1.0,3.4455040871934606,5.0
354,Cobb ,Drama,1994,67.0,1.0,3.1791044776119404,5.0
355,"Flintstones, The ",Children's|Comedy,1994,267.0,1.0,2.352059925093633,5.0
356,Forrest Gump ,Comedy|Romance|War,1994,2194.0,1.0,4.087967183226983,5.0
357,Four Weddings and a Funeral ,Comedy|Romance,1994,1233.0,1.0,3.7437145174371453,5.0
358,Higher Learning ,Drama,1995,141.0,1.0,3.1702127659574466,5.0
359,I Like It Like That ,Comedy|Drama|Romance,1994,19.0,2.0,3.210526315789474,5.0
360,I Love Trouble ,Action|Comedy,1994,127.0,1.0,2.4960629921259843,5.0
361,It Could Happen to You ,Drama|Romance,1994,268.0,1.0,3.421641791044776,5.0
362,"Jungle Book, The ",Adventure|Children's|Romance,1994,239.0,1.0,3.3640167364016738,5.0
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) ",Documentary,1993,62.0,1.0,4.258064516129032,5.0
364,"Lion King, The ",Animation|Children's|Musical,1994,1121.0,1.0,3.8608385370205176,5.0
365,Little Buddha ,Drama,1993,71.0,1.0,3.1690140845070425,5.0
366,Wes Craven's New Nightmare ,Horror,1994,251.0,1.0,2.8207171314741037,5.0
367,"Mask, The ",Comedy|Crime|Fantasy,1994,1179.0,1.0,3.279050042408821,5.0
368,Maverick ,Action|Comedy|Western,1994,802.0,1.0,3.5236907730673317,5.0
369,Mrs. Parker and the Vicious Circle ,Drama,1994,58.0,1.0,3.310344827586207,5.0
370,Naked Gun 33 1/3: The Final Insult ,Comedy,1994,412.0,1.0,2.8980582524271843,5.0
371,"Paper, The ",Comedy|Drama,1994,212.0,1.0,3.1792452830188678,5.0
372,Reality Bites ,Comedy|Drama,1994,428.0,1.0,3.1542056074766354,5.0
373,Red Rock West ,Thriller,1992,258.0,1.0,3.856589147286822,5.0
374,Richie Rich ,Children's|Comedy,1994,183.0,1.0,2.1147540983606556,5.0
375,Safe Passage ,Drama,1994,17.0,2.0,3.2941176470588234,5.0
376,"River Wild, The ",Action|Thriller,1994,350.0,1.0,3.2457142857142856,5.0
377,Speed ,Action|Romance|Thriller,1994,1650.0,1.0,3.5654545454545454,5.0
378,Speechless ,Comedy|Romance,1994,140.0,1.0,2.892857142857143,5.0
379,Timecop ,Action|Sci-Fi,1994,436.0,1.0,2.889908256880734,5.0
380,True Lies ,Action|Adventure|Comedy|Romance,1994,1400.0,1.0,3.6342857142857143,5.0
381,When a Man Loves a Woman ,Drama,1994,211.0,1.0,3.2606635071090047,5.0
382,Wolf ,Drama|Horror,1994,272.0,1.0,2.9338235294117645,5.0
383,Wyatt Earp ,Western,1994,270.0,1.0,3.2666666666666666,5.0
384,Bad Company ,Action,1995,40.0,1.0,2.9,5.0
385,"Man of No Importance, A ",Drama,1994,10.0,2.0,3.4,5.0
386,S.F.W. ,Drama,1994,30.0,1.0,2.6,4.0
387,"Low Down Dirty Shame, A ",Action|Comedy,1994,102.0,1.0,2.7450980392156863,5.0
388,Boys Life ,Drama,1995,97.0,1.0,3.6391752577319587,5.0
389,"Colonel Chabert, Le ",Drama|Romance|War,1994,20.0,2.0,3.7,5.0
390,Faster Pussycat! Kill! Kill! ,Action|Comedy|Drama,1965,59.0,1.0,3.542372881355932,5.0
391,Jason's Lyric ,Crime|Drama,1994,40.0,1.0,3.275,5.0
392,"Secret Adventures of Tom Thumb, The ",Adventure|Children's,1993,25.0,1.0,2.8,5.0
393,Street Fighter ,Action,1994,105.0,1.0,1.8571428571428572,5.0
394,Coldblooded ,Action,1995,18.0,2.0,3.6666666666666665,5.0
395,Desert Winds ,Drama,1995,0.0,,,
396,Fall Time ,Drama,1995,1.0,4.0,4.0,4.0
397,"Fear, The ",Horror,1995,12.0,1.0,2.4166666666666665,4.0
398,Frank and Ollie ,Documentary,1995,1.0,4.0,4.0,4.0
399,Girl in the Cadillac ,Drama,1995,0.0,,,
400,Homage ,Drama,1995,0.0,,,
401,Mirage ,Action|Thriller,1995,2.0,2.0,3.0,4.0
402,Open Season ,Comedy,1996,1.0,3.0,3.0,3.0
403,Two Crimes ,Comedy|Crime|Drama,1995,0.0,,,
404,Brother Minister: The Assassination of Malcolm X ,Documentary,1994,4.0,3.0,3.75,5.0
405,Highlander III: The Sorcerer ,Action|Sci-Fi,1994,203.0,1.0,2.123152709359606,5.0
406,Federal Hill ,Drama,1994,8.0,2.0,3.625,4.0
407,In the Mouth of Madness ,Horror|Thriller,1995,193.0,1.0,2.911917098445596,5.0
408,8 Seconds ,Drama,1994,72.0,1.0,3.3194444444444446,5.0
409,Above the Rim ,Drama,1994,49.0,1.0,3.020408163265306,5.0
410,Addams Family Values ,Comedy,1993,463.0,1.0,2.9071274298056156,5.0
411,You So Crazy ,Comedy,1994,13.0,1.0,2.6153846153846154,5.0
412,"Age of Innocence, The ",Drama,1993,295.0,1.0,3.559322033898305,5.0
413,Airheads ,Comedy,1994,245.0,1.0,2.5306122448979593,5.0
414,"Air Up There, The ",Comedy,1994,90.0,1.0,2.6555555555555554,5.0
415,Another Stakeout ,Comedy|Thriller,1993,179.0,1.0,2.4804469273743015,5.0
416,Bad Girls ,Western,1994,89.0,1.0,2.4269662921348316,5.0
417,Barcelona ,Comedy|Romance,1994,208.0,1.0,3.485576923076923,5.0
418,Being Human ,Drama,1993,29.0,1.0,2.5172413793103448,5.0
419,"Beverly Hillbillies, The ",Comedy,1993,156.0,1.0,2.1923076923076925,5.0
420,Beverly Hills Cop III ,Action|Comedy,1994,352.0,1.0,2.5056818181818183,5.0
421,Black Beauty ,Adventure|Children's,1994,94.0,1.0,3.3617021276595747,5.0
422,Blink ,Thriller,1994,57.0,1.0,3.1228070175438596,5.0
423,Blown Away ,Action|Thriller,1994,221.0,1.0,3.1085972850678734,5.0
424,Blue Chips ,Drama,1994,75.0,1.0,2.6,5.0
425,Blue Sky ,Drama|Romance,1994,105.0,2.0,3.6095238095238096,5.0
426,Body Snatchers ,Horror|Sci-Fi|Thriller,1993,269.0,1.0,3.0817843866171004,5.0
427,Boxing Helena ,Mystery|Romance|Thriller,1993,166.0,1.0,2.3674698795180724,5.0
428,"Bronx Tale, A ",Drama,1993,263.0,1.0,3.931558935361217,5.0
429,Cabin Boy ,Comedy,1994,187.0,1.0,2.379679144385027,5.0
430,Calendar Girl ,Drama,1993,24.0,1.0,2.4166666666666665,4.0
431,Carlito's Way ,Crime|Drama,1993,369.0,1.0,3.6910569105691056,5.0
432,City Slickers II: The Legend of Curly's Gold ,Comedy|Western,1994,392.0,1.0,2.579081632653061,5.0
433,Clean Slate ,Comedy,1994,48.0,1.0,2.7916666666666665,5.0
434,Cliffhanger ,Action|Adventure|Crime,1993,686.0,1.0,3.0845481049562684,5.0
435,Coneheads ,Comedy|Sci-Fi,1993,533.0,1.0,2.6060037523452158,5.0
436,Color of Night ,Drama|Thriller,1994,141.0,1.0,2.652482269503546,5.0
437,Cops and Robbersons ,Comedy,1994,64.0,1.0,2.046875,4.0
438,"Cowboy Way, The ",Action|Comedy,1994,152.0,1.0,2.625,5.0
439,Dangerous Game ,Drama,1993,2.0,4.0,4.5,5.0
440,Dave ,Comedy|Romance,1993,948.0,1.0,3.811181434599156,5.0
441,Dazed and Confused ,Comedy,1993,643.0,1.0,3.6936236391912907,5.0
442,Demolition Man ,Action|Sci-Fi,1993,640.0,1.0,2.9921875,5.0
443,"Endless Summer 2, The ",Documentary,1994,31.0,1.0,3.3870967741935485,5.0
444,Even Cowgirls Get the Blues ,Comedy|Romance,1993,81.0,1.0,2.2962962962962963,5.0
445,Fatal Instinct ,Comedy,1993,100.0,1.0,2.61,5.0
446,Farewell My Concubine ,Drama|Romance,1993,254.0,1.0,4.082677165354331,5.0
447,"Favor, The ",Comedy|Romance,1994,31.0,1.0,2.4838709677419355,4.0
448,Fearless ,Drama,1993,228.0,1.0,3.6008771929824563,5.0
449,Fear of a Black Hat ,Comedy,1993,71.0,1.0,3.6619718309859155,5.0
450,With Honors ,Comedy|Drama,1994,228.0,1.0,3.280701754385965,5.0
451,Flesh and Bone ,Drama|Mystery|Romance,1993,106.0,1.0,3.150943396226415,5.0
452,Widows' Peak ,Drama,1994,38.0,1.0,3.289473684210526,5.0
453,For Love or Money ,Comedy,1993,67.0,2.0,3.2238805970149254,5.0
454,"Firm, The ",Drama|Thriller,1993,824.0,1.0,3.5473300970873787,5.0
455,Free Willy ,Adventure|Children's|Drama,1993,285.0,1.0,2.5894736842105264,5.0
456,Fresh ,Drama,1994,93.0,1.0,4.0,5.0
457,"Fugitive, The ",Action|Thriller,1993,1995.0,1.0,4.103258145363409,5.0
458,Geronimo: An American Legend ,Drama|Western,1993,87.0,1.0,3.2758620689655173,5.0
459,"Getaway, The ",Action,1994,143.0,1.0,2.832167832167832,5.0
460,Getting Even with Dad ,Comedy,1994,38.0,1.0,2.263157894736842,5.0
461,Go Fish ,Drama|Romance,1994,86.0,1.0,3.2790697674418605,5.0
462,"Good Man in Africa, A ",Action|Adventure,1994,28.0,1.0,2.642857142857143,5.0
463,Guilty as Sin ,Crime|Drama|Thriller,1993,47.0,1.0,2.74468085106383,5.0
464,Hard Target ,Action|Adventure|Crime|Thriller,1993,216.0,1.0,2.7824074074074074,5.0
465,Heaven & Earth ,Action|Drama|War,1993,105.0,1.0,3.3142857142857145,5.0
466,Hot Shots! Part Deux ,Action|Comedy|War,1993,573.0,1.0,2.7958115183246073,5.0
467,Live Nude Girls ,Comedy,1995,54.0,1.0,3.2037037037037037,5.0
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The ",Comedy|Romance,1995,350.0,1.0,3.2714285714285714,5.0
469,"House of the Spirits, The ",Drama|Romance,1993,69.0,1.0,2.9565217391304346,5.0
470,House Party 3 ,Comedy,1994,38.0,1.0,1.736842105263158,4.0
471,"Hudsucker Proxy, The ",Comedy|Romance,1994,599.0,1.0,3.631051752921536,5.0
472,I'll Do Anything ,Comedy|Drama,1994,44.0,1.0,2.7045454545454546,5.0
473,In the Army Now ,Comedy|War,1994,151.0,1.0,2.225165562913907,5.0
474,In the Line of Fire ,Action|Thriller,1993,972.0,1.0,3.825102880658436,5.0
475,In the Name of the Father ,Drama,1993,312.0,1.0,3.9006410256410255,5.0
476,"Inkwell, The ",Comedy|Drama,1994,35.0,1.0,2.6857142857142855,4.0
477,What's Love Got to Do with It? ,Drama,1993,195.0,1.0,3.466666666666667,5.0
478,Jimmy Hollywood ,Comedy,1994,24.0,1.0,2.4583333333333335,4.0
479,Judgment Night ,Action,1993,133.0,1.0,2.7969924812030076,5.0
480,Jurassic Park ,Action|Adventure|Sci-Fi,1993,2672.0,1.0,3.7638473053892216,5.0
481,Kalifornia ,Drama|Thriller,1993,294.0,1.0,3.380952380952381,5.0
482,Killing Zoe ,Thriller,1994,176.0,1.0,3.528409090909091,5.0
483,King of the Hill ,Drama,1993,74.0,2.0,3.7432432432432434,5.0
484,Lassie ,Adventure|Children's,1994,29.0,1.0,2.6551724137931036,4.0
485,Last Action Hero ,Action|Comedy,1993,500.0,1.0,2.508,5.0
486,Life with Mikey ,Comedy,1993,64.0,1.0,2.8125,5.0
487,Lightning Jack ,Comedy|Western,1994,62.0,1.0,2.6129032258064515,5.0
488,M. Butterfly ,Drama,1993,39.0,1.0,3.3846153846153846,5.0
489,Made in America ,Comedy,1993,97.0,1.0,2.4742268041237114,5.0
490,Malice ,Thriller,1993,185.0,1.0,3.324324324324324,5.0
491,"Man Without a Face, The ",Drama,1993,212.0,1.0,3.3160377358490565,5.0
492,Manhattan Murder Mystery ,Comedy|Mystery,1993,335.0,1.0,3.719402985074627,5.0
493,Menace II Society ,Action|Crime|Drama,1993,298.0,1.0,3.6073825503355703,5.0
494,Executive Decision ,Action|Thriller,1996,416.0,1.0,3.3461538461538463,5.0
495,In the Realm of the Senses (Ai no corrida) ,Drama,1976,42.0,1.0,3.380952380952381,5.0
496,What Happened Was... ,Comedy|Drama|Romance,1994,37.0,1.0,3.2162162162162162,5.0
497,Much Ado About Nothing ,Comedy|Romance,1993,667.0,1.0,4.0,5.0
498,Mr. Jones ,Drama|Romance,1993,47.0,1.0,2.74468085106383,4.0
499,Mr. Wonderful ,Comedy|Romance,1993,49.0,1.0,2.7551020408163267,5.0
500,Mrs. Doubtfire ,Comedy,1993,838.0,1.0,3.420047732696897,5.0
501,Naked ,Drama,1993,94.0,1.0,3.606382978723404,5.0
502,"Next Karate Kid, The ",Action|Children's,1994,155.0,1.0,1.935483870967742,4.0
503,"New Age, The ",Drama,1994,13.0,2.0,3.6923076923076925,5.0
504,No Escape ,Action|Sci-Fi,1994,178.0,1.0,2.955056179775281,5.0
505,North ,Comedy,1994,69.0,1.0,2.4927536231884058,5.0
506,Orlando ,Drama,1993,114.0,1.0,3.491228070175439,5.0
507,"Perfect World, A ",Action|Drama,1993,308.0,1.0,3.522727272727273,5.0
508,Philadelphia ,Drama,1993,561.0,1.0,3.894830659536542,5.0
509,"Piano, The ",Drama|Romance,1993,608.0,1.0,3.674342105263158,5.0
510,Poetic Justice ,Drama,1993,42.0,1.0,2.4047619047619047,4.0
511,"Program, The ",Action|Drama,1993,152.0,1.0,3.1052631578947367,5.0
512,Robert A. Heinlein's The Puppet Masters ,Horror|Sci-Fi,1994,179.0,1.0,2.8715083798882683,5.0
513,Radioland Murders ,Comedy|Mystery|Romance,1994,67.0,1.0,3.1194029850746268,5.0
514,"Ref, The ",Comedy,1994,346.0,1.0,3.531791907514451,5.0
515,"Remains of the Day, The ",Drama,1993,450.0,1.0,3.917777777777778,5.0
516,Renaissance Man ,Comedy|Drama|War,1994,248.0,1.0,2.870967741935484,5.0
517,Rising Sun ,Action|Drama|Mystery,1993,382.0,1.0,3.175392670157068,5.0
518,"Road to Wellville, The ",Comedy,1994,149.0,1.0,2.4563758389261743,5.0
519,Robocop 3 ,Sci-Fi|Thriller,1993,202.0,1.0,1.9405940594059405,5.0
520,Robin Hood: Men in Tights ,Comedy,1993,374.0,1.0,2.93048128342246,5.0
521,Romeo Is Bleeding ,Crime|Thriller,1993,117.0,1.0,3.3675213675213675,5.0
522,Romper Stomper ,Action|Drama,1992,83.0,1.0,3.566265060240964,5.0
523,Ruby in Paradise ,Drama,1993,117.0,1.0,3.658119658119658,5.0
524,Rudy ,Drama,1993,476.0,1.0,3.615546218487395,5.0
525,"Saint of Fort Washington, The ",Drama,1993,21.0,1.0,3.1904761904761907,5.0
526,"Savage Nights (Nuits fauves, Les) ",Drama,1992,8.0,1.0,2.5,4.0
527,Schindler's List ,Drama|War,1993,2304.0,1.0,4.510416666666667,5.0
528,"Scout, The ",Drama,1994,68.0,1.0,2.514705882352941,5.0
529,Searching for Bobby Fischer ,Drama,1993,720.0,1.0,3.977777777777778,5.0
530,Second Best ,Drama,1994,2.0,3.0,3.5,4.0
531,"Secret Garden, The ",Children's|Drama,1993,338.0,1.0,3.769230769230769,5.0
532,Serial Mom ,Comedy|Crime|Horror,1994,389.0,1.0,3.0488431876606685,5.0
533,"Shadow, The ",Action,1994,203.0,1.0,2.7339901477832513,5.0
534,Shadowlands ,Drama|Romance,1993,286.0,1.0,3.835664335664336,5.0
535,Short Cuts ,Drama,1993,301.0,1.0,3.8172757475083055,5.0
536,"Simple Twist of Fate, A ",Drama,1994,55.0,1.0,3.1636363636363636,5.0
537,Sirens ,Comedy|Drama,1994,207.0,1.0,3.077294685990338,5.0
538,Six Degrees of Separation ,Drama,1993,315.0,1.0,3.8222222222222224,5.0
539,Sleepless in Seattle ,Comedy|Romance,1993,986.0,1.0,3.760649087221095,5.0
540,Sliver ,Thriller,1993,169.0,1.0,2.2189349112426036,5.0
541,Blade Runner ,Film-Noir|Sci-Fi,1982,1800.0,1.0,4.273333333333333,5.0
542,Son in Law ,Comedy,1993,206.0,1.0,2.674757281553398,5.0
543,So I Married an Axe Murderer ,Comedy|Romance|Thriller,1993,682.0,1.0,3.3841642228739004,5.0
544,Striking Distance ,Action,1993,129.0,1.0,2.643410852713178,5.0
545,Harlem ,Drama,1993,1.0,2.0,2.0,2.0
546,Super Mario Bros. ,Action|Adventure|Children's|Sci-Fi,1993,350.0,1.0,1.8742857142857143,5.0
547,Surviving the Game ,Action|Adventure|Thriller,1994,124.0,1.0,2.879032258064516,5.0
548,Terminal Velocity ,Action,1994,137.0,1.0,2.5474452554744524,5.0
549,Thirty-Two Short Films About Glenn Gould ,Documentary,1993,157.0,1.0,3.821656050955414,5.0
550,Threesome ,Comedy|Romance,1994,178.0,1.0,3.0168539325842696,5.0
551,"Nightmare Before Christmas, The ",Children's|Comedy|Musical,1993,996.0,1.0,3.717871485943775,5.0
552,"Three Musketeers, The ",Action|Adventure|Comedy,1993,529.0,1.0,3.2400756143667295,5.0
553,Tombstone ,Western,1993,553.0,1.0,3.8734177215189876,5.0
554,Trial by Jury ,Thriller,1994,26.0,1.0,2.6153846153846154,4.0
555,True Romance ,Action|Crime|Romance,1993,658.0,1.0,3.9285714285714284,5.0
556,"War Room, The ",Documentary,1993,132.0,1.0,4.2272727272727275,5.0
557,Mamma Roma ,Drama,1962,2.0,4.0,4.5,5.0
558,"Pagemaster, The ",Action|Adventure|Animation|Children's|Fantasy,1994,135.0,1.0,2.7037037037037037,5.0
559,"Paris, France ",Comedy,1993,5.0,1.0,3.0,5.0
560,"Beans of Egypt, Maine, The ",Drama,1994,8.0,3.0,3.625,4.0
561,Killer (Bulletproof Heart) ,Thriller,1994,13.0,2.0,3.6153846153846154,5.0
562,Welcome to the Dollhouse ,Comedy|Drama,1995,478.0,1.0,3.799163179916318,5.0
563,Germinal ,Drama,1993,17.0,1.0,3.235294117647059,5.0
564,Chasers ,Comedy,1994,45.0,1.0,2.2666666666666666,4.0
565,Cronos ,Horror,1992,61.0,1.0,3.1311475409836067,5.0
566,Naked in New York ,Comedy|Romance,1994,13.0,2.0,2.923076923076923,5.0
567,Kika ,Drama,1993,14.0,1.0,3.5714285714285716,5.0
568,Bhaji on the Beach ,Comedy|Drama,1993,35.0,1.0,3.857142857142857,5.0
569,Little Big League ,Children's|Comedy,1994,100.0,1.0,2.93,5.0
570,"Slingshot, The (Kеdisbellan ) ",Comedy|Drama,1993,23.0,1.0,3.217391304347826,5.0
571,"Wedding Gift, The ",Drama,1994,34.0,2.0,3.588235294117647,5.0
572,Foreign Student ,Drama,1994,2.0,1.0,3.0,5.0
573,"Ciao, Professore! (Io speriamo che me la cavo ) ",Drama,1993,21.0,1.0,3.5238095238095237,5.0
574,Spanking the Monkey ,Comedy|Drama,1994,175.0,1.0,3.4457142857142857,5.0
575,"Little Rascals, The ",Children's|Comedy,1994,107.0,1.0,2.822429906542056,5.0
576,Fausto ,Comedy,1993,1.0,3.0,3.0,3.0
577,Andre ,Adventure|Children's,1994,55.0,1.0,2.963636363636364,5.0
578,"Hour of the Pig, The ",Drama|Mystery,1993,2.0,4.0,4.5,5.0
579,"Scorta, La ",Thriller,1993,1.0,2.0,2.0,2.0
580,Princess Caraboo ,Drama,1994,62.0,1.0,3.2419354838709675,5.0
581,"Celluloid Closet, The ",Documentary,1995,141.0,1.0,4.049645390070922,5.0
582,Metisse (Cafй au Lait) ,Comedy,1993,2.0,3.0,3.0,3.0
583,Dear Diary (Caro Diario) ,Comedy|Drama,1994,28.0,1.0,3.6785714285714284,5.0
584,I Don't Want to Talk About It (De eso no se habla) ,Drama,1993,1.0,4.0,4.0,4.0
585,"Brady Bunch Movie, The ",Comedy,1995,418.0,1.0,2.9066985645933014,5.0
586,Home Alone ,Children's|Comedy,1990,675.0,1.0,3.1348148148148147,5.0
587,Ghost ,Comedy|Romance|Thriller,1990,1124.0,1.0,3.49644128113879,5.0
588,Aladdin ,Animation|Children's|Comedy|Musical,1992,1351.0,1.0,3.788304959289415,5.0
589,Terminator 2: Judgment Day ,Action|Sci-Fi|Thriller,1991,2649.0,1.0,4.058512646281616,5.0
590,Dances with Wolves ,Adventure|Drama|Western,1990,1451.0,1.0,3.9152308752584424,5.0
591,Tough and Deadly ,Action|Drama|Thriller,1995,2.0,1.0,2.0,3.0
592,Batman ,Action|Adventure|Crime|Drama,1989,1431.0,1.0,3.6009783368273935,5.0
593,"Silence of the Lambs, The ",Drama|Thriller,1991,2578.0,1.0,4.3518231186966645,5.0
594,Snow White and the Seven Dwarfs ,Animation|Children's|Musical,1937,763.0,1.0,3.8453473132372213,5.0
595,Beauty and the Beast ,Animation|Children's|Musical,1991,1060.0,1.0,3.8858490566037736,5.0
596,Pinocchio ,Animation|Children's,1940,498.0,1.0,3.751004016064257,5.0
597,Pretty Woman ,Comedy|Romance,1990,1046.0,1.0,3.641491395793499,5.0
598,Window to Paris ,Comedy,1994,8.0,3.0,4.25,5.0
599,"Wild Bunch, The ",Western,1969,264.0,1.0,4.087121212121212,5.0
600,Love and a .45 ,Thriller,1994,30.0,1.0,3.0,5.0
601,"Wooden Man's Bride, The (Wu Kui) ",Drama,1994,1.0,3.0,3.0,3.0
602,"Great Day in Harlem, A ",Documentary,1994,41.0,1.0,4.121951219512195,5.0
603,"Bye Bye, Love ",Comedy,1995,58.0,1.0,3.0,5.0
604,Criminals ,Documentary,1996,0.0,,,
605,One Fine Day ,Drama|Romance,1996,226.0,1.0,3.314159292035398,5.0
606,Candyman: Farewell to the Flesh ,Horror,1995,93.0,1.0,2.225806451612903,5.0
607,Century ,Drama,1993,2.0,1.0,2.0,3.0
608,Fargo ,Crime|Drama|Thriller,1996,2513.0,1.0,4.254675686430561,5.0
609,Homeward Bound II: Lost in San Francisco ,Adventure|Children's,1996,67.0,1.0,2.7761194029850746,4.0
610,Heavy Metal ,Action|Adventure|Animation|Horror|Sci-Fi,1981,618.0,1.0,3.546925566343042,5.0
611,Hellraiser: Bloodline ,Action|Horror|Sci-Fi,1996,216.0,1.0,2.4722222222222223,5.0
612,"Pallbearer, The ",Comedy,1996,79.0,1.0,2.4050632911392404,4.0
613,Jane Eyre ,Drama|Romance,1996,82.0,1.0,3.6341463414634148,5.0
614,Loaded ,Drama|Thriller,1994,9.0,1.0,2.6666666666666665,4.0
615,Bread and Chocolate (Pane e cioccolata) ,Drama,1973,67.0,1.0,4.044776119402985,5.0
616,"Aristocats, The ",Animation|Children's,1970,278.0,1.0,3.352517985611511,5.0
617,"Flower of My Secret, The (La Flor de Mi Secreto) ",Drama,1995,17.0,2.0,3.6470588235294117,5.0
618,Two Much ,Comedy|Romance,1996,9.0,1.0,2.111111111111111,5.0
619,Ed ,Comedy,1996,32.0,1.0,2.59375,4.0
620,Scream of Stone (Schrei aus Stein) ,Drama,1991,0.0,,,
621,My Favorite Season ,Drama,1993,42.0,1.0,3.7142857142857144,5.0
623,"Modern Affair, A ",Romance,1995,3.0,2.0,3.0,4.0
624,Condition Red ,Action|Drama|Thriller,1995,1.0,4.0,4.0,4.0
625,Asfour Stah ,Drama,1990,0.0,,,
626,"Thin Line Between Love and Hate, A ",Comedy,1996,19.0,1.0,2.263157894736842,4.0
627,"Last Supper, The ",Drama|Thriller,1995,121.0,1.0,3.603305785123967,5.0
628,Primal Fear ,Drama|Thriller,1996,485.0,1.0,3.8969072164948453,5.0
629,Rude ,Drama,1995,0.0,,,
630,Carried Away ,Drama|Romance,1996,7.0,1.0,2.857142857142857,4.0
631,All Dogs Go to Heaven 2 ,Animation|Children's|Musical,1996,75.0,1.0,2.08,5.0
632,Land and Freedom (Tierra y libertad) ,War,1995,13.0,2.0,4.0,5.0
633,Denise Calls Up ,Comedy,1995,20.0,2.0,3.6,5.0
634,Theodore Rex ,Comedy,1995,3.0,1.0,1.6666666666666667,3.0
635,"Family Thing, A ",Comedy|Drama,1996,77.0,2.0,3.6233766233766236,5.0
636,Frisk ,Drama,1995,0.0,,,
637,Sgt. Bilko ,Comedy,1996,140.0,1.0,2.5428571428571427,5.0
638,Jack and Sarah ,Romance,1995,19.0,1.0,3.210526315789474,5.0
639,Girl 6 ,Comedy,1996,78.0,1.0,2.6153846153846154,5.0
640,Diabolique ,Drama|Thriller,1996,71.0,1.0,2.676056338028169,5.0
641,"Little Indian, Big City (Un indien dans la ville) ",Comedy,1994,1.0,1.0,1.0,1.0
642,Roula ,Drama,1995,1.0,2.0,2.0,2.0
643,Peanuts - Die Bank zahlt alles ,Comedy,1996,3.0,1.0,2.0,3.0
644,Happy Weekend ,Comedy,1996,1.0,2.0,2.0,2.0
645,Nelly & Monsieur Arnaud ,Drama,1995,20.0,2.0,3.6,5.0
647,Courage Under Fire ,Drama|War,1996,441.0,1.0,3.5532879818594103,5.0
648,Mission: Impossible ,Action|Adventure|Mystery,1996,1527.0,1.0,3.432874918140144,5.0
649,Cold Fever (Б kцldum klaka) ,Comedy|Drama,1994,16.0,3.0,4.1875,5.0
650,Moll Flanders ,Drama,1996,89.0,1.0,3.4719101123595504,5.0
651,"Superweib, Das ",Comedy,1996,1.0,2.0,2.0,2.0
652,"301, 302 ",Mystery,1995,9.0,2.0,2.888888888888889,4.0
